GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1990,1990,,SEAR,South-East Asia,,IND,1990,1990,India,,YEARS05-19,5-19  years,,MLE,Male,,,,,0.9 [0.5-1.6],0.90000,0.50000,1.60000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1991,1991,,SEAR,South-East Asia,,IND,1991,1991,India,,YEARS05-19,5-19  years,,MLE,Male,,,,,1.0 [0.5-1.7],1.00000,0.50000,1.70000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1992,1992,,SEAR,South-East Asia,,IND,1992,1992,India,,YEARS05-19,5-19  years,,MLE,Male,,,,,1.1 [0.6-1.8],1.10000,0.60000,1.80000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,IND,2005,2005,India,,YEARS05-19,5-19  years,,MLE,Male,,,,,3.1 [2.2-4.1],3.10000,2.20000,4.10000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,IND,2006,2006,India,,YEARS05-19,5-19  years,,MLE,Male,,,,,3.3 [2.5-4.4],3.30000,2.50000,4.40000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,IND,2007,2007,India,,YEARS05-19,5-19  years,,MLE,Male,,,,,3.6 [2.7-4.8],3.60000,2.70000,4.80000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,IND,2008,2008,India,,YEARS05-19,5-19  years,,MLE,Male,,,,,3.9 [2.9-5.2],3.90000,2.90000,5.20000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1975,1975,,SEAR,South-East Asia,,IND,1975,1975,India,,YEARS05-09,5-9 years,,MLE,Male,,,,,0.3 [0.1-0.8],0.30000,0.10000,0.80000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1989,1989,,SEAR,South-East Asia,,IND,1989,1989,India,,YEARS05-09,5-9 years,,MLE,Male,,,,,0.9 [0.5-1.7],0.90000,0.50000,1.70000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1990,1990,,SEAR,South-East Asia,,IND,1990,1990,India,,YEARS05-09,5-9 years,,MLE,Male,,,,,1.0 [0.5-1.8],1.00000,0.50000,1.80000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1991,1991,,SEAR,South-East Asia,,IND,1991,1991,India,,YEARS05-09,5-9 years,,MLE,Male,,,,,1.1 [0.6-1.9],1.10000,0.60000,1.90000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1992,1992,,SEAR,South-East Asia,,IND,1992,1992,India,,YEARS05-09,5-9 years,,MLE,Male,,,,,1.2 [0.6-2.1],1.20000,0.60000,2.10000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,IND,2005,2005,India,,YEARS05-09,5-9 years,,MLE,Male,,,,,3.6 [2.5-5.0],3.60000,2.50000,5.00000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,IND,2006,2006,India,,YEARS05-09,5-9 years,,MLE,Male,,,,,3.9 [2.7-5.4],3.90000,2.70000,5.40000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,IND,2007,2007,India,,YEARS05-09,5-9 years,,MLE,Male,,,,,4.3 [3.0-5.9],4.30000,3.00000,5.90000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,IND,2008,2008,India,,YEARS05-09,5-9 years,,MLE,Male,,,,,4.7 [3.3-6.4],4.70000,3.30000,6.40000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1975,1975,,SEAR,South-East Asia,,IND,1975,1975,India,,YEARS10-19,10-19 years,,MLE,Male,,,,,0.3 [0.1-0.7],0.30000,0.10000,0.70000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1989,1989,,SEAR,South-East Asia,,IND,1989,1989,India,,YEARS10-19,10-19 years,,MLE,Male,,,,,0.8 [0.4-1.4],0.80000,0.40000,1.40000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1990,1990,,SEAR,South-East Asia,,IND,1990,1990,India,,YEARS10-19,10-19 years,,MLE,Male,,,,,0.8 [0.4-1.5],0.80000,0.40000,1.50000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1991,1991,,SEAR,South-East Asia,,IND,1991,1991,India,,YEARS10-19,10-19 years,,MLE,Male,,,,,0.9 [0.5-1.6],0.90000,0.50000,1.60000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1992,1992,,SEAR,South-East Asia,,IND,1992,1992,India,,YEARS10-19,10-19 years,,MLE,Male,,,,,1.0 [0.5-1.7],1.00000,0.50000,1.70000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,IND,2005,2005,India,,YEARS10-19,10-19 years,,MLE,Male,,,,,2.8 [2.0-3.8],2.80000,2.00000,3.80000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,IND,2006,2006,India,,YEARS10-19,10-19 years,,MLE,Male,,,,,3.0 [2.2-4.1],3.00000,2.20000,4.10000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,IND,2007,2007,India,,YEARS10-19,10-19 years,,MLE,Male,,,,,3.3 [2.4-4.4],3.30000,2.40000,4.40000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,IND,2008,2008,India,,YEARS10-19,10-19 years,,MLE,Male,,,,,3.6 [2.6-4.7],3.60000,2.60000,4.70000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1984,1984,,SEAR,South-East Asia,,IND,1984,1984,India,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,0.1 [0.0-0.1],0.10000,0.00000,0.10000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1985,1985,,SEAR,South-East Asia,,IND,1985,1985,India,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,0.1 [0.0-0.1],0.10000,0.00000,0.10000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1986,1986,,SEAR,South-East Asia,,IND,1986,1986,India,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,0.1 [0.0-0.2],0.10000,0.00000,0.20000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1987,1987,,SEAR,South-East Asia,,IND,1987,1987,India,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,0.1 [0.0-0.2],0.10000,0.00000,0.20000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,IND,2001,2001,India,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,0.3 [0.2-0.5],0.30000,0.20000,0.50000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,IND,2002,2002,India,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,0.4 [0.2-0.6],0.40000,0.20000,0.60000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,IND,2003,2003,India,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,0.4 [0.3-0.6],0.40000,0.30000,0.60000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,IND,2004,2004,India,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,0.5 [0.3-0.7],0.50000,0.30000,0.70000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1984,1984,,SEAR,South-East Asia,,IND,1984,1984,India,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,0.1 [0.0-0.2],0.10000,0.00000,0.20000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1985,1985,,SEAR,South-East Asia,,IND,1985,1985,India,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,0.1 [0.0-0.2],0.10000,0.00000,0.20000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1986,1986,,SEAR,South-East Asia,,IND,1986,1986,India,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,0.1 [0.0-0.3],0.10000,0.00000,0.30000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1987,1987,,SEAR,South-East Asia,,IND,1987,1987,India,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,0.1 [0.0-0.3],0.10000,0.00000,0.30000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,IND,2001,2001,India,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,0.5 [0.3-0.9],0.50000,0.30000,0.90000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,IND,2002,2002,India,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,0.6 [0.3-1.0],0.60000,0.30000,1.00000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,IND,2003,2003,India,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,0.7 [0.4-1.1],0.70000,0.40000,1.10000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,IND,2004,2004,India,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,0.8 [0.5-1.2],0.80000,0.50000,1.20000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1984,1984,,SEAR,South-East Asia,,IND,1984,1984,India,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,0.0 [0.0-0.1],0.00000,0.00000,0.10000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1985,1985,,SEAR,South-East Asia,,IND,1985,1985,India,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,0.0 [0.0-0.1],0.00000,0.00000,0.10000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1986,1986,,SEAR,South-East Asia,,IND,1986,1986,India,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,0.0 [0.0-0.1],0.00000,0.00000,0.10000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1987,1987,,SEAR,South-East Asia,,IND,1987,1987,India,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,0.0 [0.0-0.1],0.00000,0.00000,0.10000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,IND,2001,2001,India,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,0.2 [0.1-0.3],0.20000,0.10000,0.30000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1977,1977,,SEAR,South-East Asia,,IND,1977,1977,India,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,15.2 [14.9-15.5],15.24653,14.94606,15.54812,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1979,1979,,SEAR,South-East Asia,,IND,1979,1979,India,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,15.3 [15.0-15.6],15.28383,14.98621,15.57275,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1986,1986,,SEAR,South-East Asia,,IND,1986,1986,India,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,15.4 [15.0-15.7],15.39675,15.04442,15.74945,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1988,1988,,SEAR,South-East Asia,,IND,1988,1988,India,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,15.4 [15.1-15.8],15.43488,15.08951,15.78417,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1995,1995,,SEAR,South-East Asia,,IND,1995,1995,India,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,15.7 [15.4-15.9],15.66790,15.43498,15.90526,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,IND,1997,1997,India,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,15.8 [15.6-16.0],15.76568,15.56410,15.97254,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,IND,2002,2002,India,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,16.1 [15.9-16.2],16.07391,15.91836,16.23387,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,IND,2004,2004,India,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,16.2 [16.1-16.4],16.20703,16.06056,16.35497,,,
