GHO (CODE),GHO (DISPLAY),GHO (URL),GBDCHILDCAUSES (CODE),GBDCHILDCAUSES (DISPLAY),GBDCHILDCAUSES (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
CM_02,Number of infant deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2004,2004,,SEAR,2004,2004,South-East Asia,,,,,IND,India,,,,,FMLE,Female,,,,,,,,763619,763619.00000,735504.00000,793425.00000,,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2006,2006,,SEAR,2006,2006,South-East Asia,,,,,IND,India,,,,,FMLE,Female,,,,,,,,705879,705879.00000,678334.00000,735263.00000,,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2011,2011,,SEAR,2011,2011,South-East Asia,,,,,IND,India,,,,,FMLE,Female,,,,,,,,533058,533058.00000,509468.00000,556835.00000,,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2013,2013,,SEAR,2013,2013,South-East Asia,,,,,IND,India,,,,,FMLE,Female,,,,,,,,465603,465603.00000,443406.00000,487687.00000,,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1954,1954,,SEAR,1954,1954,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,1564834,1564834.00000,1331764.00000,1835034.00000,,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1956,1956,,SEAR,1956,1956,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,1558727,1558727.00000,1368344.00000,1763678.00000,,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1963,1963,,SEAR,1963,1963,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,1554296,1554296.00000,1435562.00000,1677015.00000,,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1965,1965,,SEAR,1965,1965,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,1559977,1559977.00000,1455633.00000,1669321.00000,,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1970,1970,,SEAR,1970,1970,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,1585766,1585766.00000,1509144.00000,1662070.00000,,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1972,1972,,SEAR,1972,1972,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,1587697,1587697.00000,1517206.00000,1661183.00000,,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1979,1979,,SEAR,1979,1979,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,1516313,1516313.00000,1463796.00000,1575284.00000,,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1981,1981,,SEAR,1981,1981,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,1489198,1489198.00000,1438534.00000,1543697.00000,,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1988,1988,,SEAR,1988,1988,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,1344183,1344183.00000,1300676.00000,1390434.00000,,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1990,1990,,SEAR,1990,1990,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,1284310,1284310.00000,1242943.00000,1328452.00000,,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1995,1995,,SEAR,1995,1995,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,1131673,1131673.00000,1094666.00000,1170359.00000,,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1997,1997,,SEAR,1997,1997,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,1066814,1066814.00000,1031878.00000,1103543.00000,,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1999,1999,,SEAR,1999,1999,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,1003811,1003811.00000,970425.00000,1038262.00000,,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2004,2004,,SEAR,2004,2004,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,828217,828217.00000,797673.00000,860734.00000,,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2006,2006,,SEAR,2006,2006,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,758978,758978.00000,728967.00000,790694.00000,,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2013,2013,,SEAR,2013,2013,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,499778,499778.00000,476388.00000,523530.00000,,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,442275,442275.00000,418602.00000,466710.00000,,,
CM_03,Number of neonatal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1974,1974,,SEAR,1974,1974,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,1868635,1868635.00000,1746313.00000,2001468.00000,,,
CM_03,Number of neonatal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1976,1976,,SEAR,1976,1976,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,1861033,1861033.00000,1742938.00000,1988087.00000,,,
CM_03,Number of neonatal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1981,1981,,SEAR,1981,1981,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,1811118,1811118.00000,1708783.00000,1922415.00000,,,
CM_03,Number of neonatal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1983,1983,,SEAR,1983,1983,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,1782554,1782554.00000,1686198.00000,1890348.00000,,,
CM_03,Number of neonatal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1990,1990,,SEAR,1990,1990,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,1579257,1579257.00000,1498204.00000,1666710.00000,,,
CM_03,Number of neonatal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1992,1992,,SEAR,1992,1992,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,1516037,1516037.00000,1435561.00000,1599418.00000,,,
CM_03,Number of neonatal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1999,1999,,SEAR,1999,1999,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,1293249,1293249.00000,1222995.00000,1364646.00000,,,
CM_03,Number of neonatal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2001,2001,,SEAR,2001,2001,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,1215240,1215240.00000,1150036.00000,1283287.00000,,,
CM_03,Number of neonatal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2006,2006,,SEAR,2006,2006,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,1012132,1012132.00000,951804.00000,1075776.00000,,,
CM_03,Number of neonatal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2008,2008,,SEAR,2008,2008,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,924724,924724.00000,867847.00000,984295.00000,,,
CM_03,Number of neonatal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,631542,631542.00000,589434.00000,675805.00000,,,
CM_03,Number of neonatal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2017,2017,,SEAR,2017,2017,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,572765,572765.00000,524364.00000,622731.00000,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1956,1956,,SEAR,1956,1956,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,171.5,171.49066,150.46716,194.72011,,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1958,1958,,SEAR,1958,1958,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,165.9,165.90227,149.21678,184.32721,,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1965,1965,,SEAR,1965,1965,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,150.9,150.85398,141.14733,160.88560,,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1967,1967,,SEAR,1967,1967,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,147.6,147.61467,139.48484,155.86414,,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1974,1974,,SEAR,1974,1974,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,133.8,133.79157,128.57409,139.46671,,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1976,1976,,SEAR,1976,1976,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,127.9,127.92752,123.09924,133.02163,,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1981,1981,,SEAR,1981,1981,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,111.4,111.39356,107.76862,115.28784,,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1983,1983,,SEAR,1983,1983,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,105.8,105.78850,102.41782,109.42489,,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1990,1990,,SEAR,1990,1990,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,88.6,88.61353,85.95349,91.45718,,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1992,1992,,SEAR,1992,1992,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,84.3,84.25171,81.71133,86.87857,,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1999,1999,,SEAR,1999,1999,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,69,69.03902,66.80440,71.38571,,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2001,2001,,SEAR,2001,2001,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,64.4,64.44226,62.25031,66.71280,,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2006,2006,,SEAR,2006,2006,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,53.7,53.65208,51.61402,55.87513,,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2008,2008,,SEAR,2008,2008,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,49.4,49.44562,47.44948,51.59365,,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2010,2010,,SEAR,2010,2010,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,45.1,45.13929,43.28529,47.15313,,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,34.9,34.94242,33.18867,36.72547,,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2017,2017,,SEAR,2017,2017,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,31.4,31.36072,29.25417,33.51226,,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1957,1957,,SEAR,1957,1957,South-East Asia,,,,,IND,India,,,,,FMLE,Female,,,,,,,,164.1,164.14322,145.53043,185.39953,,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1959,1959,,SEAR,1959,1959,South-East Asia,,,,,IND,India,,,,,FMLE,Female,,,,,,,,159.1,159.07108,143.19575,176.03139,,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1964,1964,,SEAR,1964,1964,South-East Asia,,,,,IND,India,,,,,FMLE,Female,,,,,,,,148.5,148.45610,137.37905,159.80453,,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1966,1966,,SEAR,1966,1966,South-East Asia,,,,,IND,India,,,,,FMLE,Female,,,,,,,,144.9,144.91370,135.56191,154.56567,,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
