GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),ALCOHOLTYPE (CODE),ALCOHOLTYPE (DISPLAY),ALCOHOLTYPE (URL),NATIONALSYSTEMTYPE (CODE),NATIONALSYSTEMTYPE (DISPLAY),NATIONALSYSTEMTYPE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
SA_0000001687,Exports of spirits in 1000s hectolitres,0,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,IND,India,,,,,,,,,,,163,163.00000,,,,,
SA_0000001678,Sales of beer in 1000s hectolitres,0,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,IND,India,,,,,,,,,,,"15,025",15.02500,,,,,
RSUD_2,"Point prevalence (%), drug use disorders, 15+ years",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2498,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,MLE,Male,,,,,,,,0.24,0.24000,,,,,
RSUD_8,Epidemiological data collection system for substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2504,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,no,,,,,,
RSUD_9,Service delivery data collection system for substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2505,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,yes,,,,,,
RSUD_15,Guidelines on the pharmacological treatment of substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2511,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,yes,,,,,,
RSUD_17,Legislative provision for compulsory treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2513,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,yes,,,,,,
RSUD_34,Sector for inpatient detoxification of drug use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2528,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,Private,,,,,,
RSUD_42,Specialized treatment services for substance use disorders and TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2536,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,no,,,,,,
RSUD_39,Treatment system for substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2533,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,Specialized system,,,,,,
RSUD_40,"Treatment setting for substance use disorders, most common",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2534,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,General health care,,,,,,
RSUD_47,"Length of stay for inpatient short-term treatment, days",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2541,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,14,14.00000,,,,,
RSUD_48,"Length of stay for inpatient long-term residential treatment, days",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2542,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,28-84   ,,,,,,
RSUD_23,Financing method for substance use disorder treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2519,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,Tax-based,,,,,,
RSUD_43,Open access services for substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2537,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,yes,,,,,,
RSUD_43,Open access services for substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2537,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,yes,,,,,,
RSUD_68,Pharmacotherapy used for the management of alcohol withdrawal,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2562,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,no,,,,,,
RSUD_68,Pharmacotherapy used for the management of alcohol withdrawal,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2562,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,no,,,,,,
RSUD_68,Pharmacotherapy used for the management of alcohol withdrawal,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2562,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,no,,,,,,
RSUD_68,Pharmacotherapy used for the management of alcohol withdrawal,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2562,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,no,,,,,,
RSUD_68,Pharmacotherapy used for the management of alcohol withdrawal,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2562,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,no,,,,,,
RSUD_68,Pharmacotherapy used for the management of alcohol withdrawal,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2562,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,yes,,,,,,
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,FMLE,Female,,,,,,,,14.6,14.60000,,,,,
SA_0000001690,"Age-standardized death rates, cerebrovascular disease, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,FMLE,Female,,,,,,,,104.3,104.30000,,,,,
SA_0000001440,"Age-standardized death rates, diabetes mellitus, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,FMLE,Female,,,,,,,,19.4,19.40000,,,,,
SA_0000001440,"Age-standardized death rates, diabetes mellitus, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,MLE,Male,,,,,,,,25.5,25.50000,,,,,
SA_0000001443,"Age-standardized death rates, fires, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,MLE,Male,,,,,,,,9.0,9.00000,,,,,
SA_0000001446,"Age-standardized death rates, liver cirrhosis, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,FMLE,Female,,,,,,,,52.4,52.40000,,,,,
SA_0000001446,"Age-standardized death rates, liver cirrhosis, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,MLE,Male,,,,,,,,22.1,22.10000,,,,,
SA_0000001449,"Age-standardized death rates, oesophagus cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,FMLE,Female,,,,,,,,34.4,34.40000,,,,,
SA_0000001448,"Age-standardized death rates, mouth and oropharynx cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,FMLE,Female,,,,,,,,32.1,32.10000,,,,,
SA_0000001454,"Age-standardized death rates, other unintentional injuries, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,BTSX,Both sexes,,,,,,,,25.7,25.70000,,,,,
SA_0000001451,"Age-standardized death rates, prematurity and low birth rate, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,MLE,Male,,,,,,,,24.7,24.70000,,,,,
SA_0000001452,"Age-standardized death rates, road traffic accidents, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,FMLE,Female,,,,,,,,45.7,45.70000,,,,,
SA_0000001453,"Age-standardized death rates, self-inflicted injury, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,MLE,Male,,,,,,,,22.7,22.70000,,,,,
SA_0000001455,"Age-standardized death rates, violence, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,BTSX,Both sexes,,,,,,,,6.5,6.50000,,,,,
SA_0000001455,"Age-standardized death rates, violence, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,MLE,Male,,,,,,,,8.6,8.60000,,,,,
SA_0000001689,"Age-standardized DALYs, cerebrovascular disease, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,BTSX,Both sexes,,,,,,,,837,837.00000,,,,,
SA_0000001436,"Age-standardized DALYs, violence, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,BTSX,Both sexes,,,,,,,,169,169.00000,,,,,
RSUD_5,"Age-standardized DALYs, alcohol and drug use disorders, per 100 000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2502,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,75,75.00000,,,,,
RSUD_59,Buprenorphine provision in clinical and community-based settings,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2553,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,yes,,,,,,
RSUD_60,Buprenorphine/naloxone provision in clinical and community-based settings,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2554,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,no,,,,,,
RSUD_63,Supervision requirements for buprenorphine/naloxone administration,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2557,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,no,,,,,,
RSUD_63,Supervision requirements for buprenorphine/naloxone administration,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2557,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,no,,,,,,
RSUD_60,Buprenorphine/naloxone provision in clinical and community-based settings,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2554,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,no,,,,,,
RSUD_66,Prescription requirements for buprenorphine/naloxone,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2560,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,yes,,,,,,
RSUD_59,Buprenorphine provision in clinical and community-based settings,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2553,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,no,,,,,,
RSUD_55,Buprenorphine used for detoxification or maintenance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2549,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,Detoxification and maintenance,,,,,,
RSUD_50,Timeframe of opioid agonist treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2544,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,Time limited,,,,,,
RSUD_13,"Substance use policy at the national level, level of integration",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2509,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,No policy,,,,,,
SA_0000001467,Perceived trend in alcohol-related harm and consequences,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2376,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,,,,,,,,,,increase,,,,,,
SA_0000001523,"Prices for alcoholic beverages (average, US$)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2317,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,IND,India,,,,,,,,,,,0.62,,,,,,
SA_0000001523,"Prices for alcoholic beverages (average, US$)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2317,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,IND,India,,,,,,,,,,,5.41,,,,,,
SA_0000001546,Excise tax as a per cent of the retail price of alcoholic beverages,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2347,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,IND,India,,,,,SA_SPIRITS,Spirits,,,,,,,,,,,missing data
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1389,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,BTSX,Both sexes,,,,,,,,3.8,,,,,,
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1389,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,FMLE,Female,,,,,,,,0.4,,,,,,
SA_0000001471,Alcohol-related road traffic crashes (% of all traffic crashes),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2335,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,,,,,,,,,,25,,,,,,
SA_0000001502,Adopted written national policy on alcohol,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1396,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,Subnational,,,,,,
SA_0000001508,Advertising restrictions on cable television,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,voluntary/self-restricted,,,,,,
SA_0000001509,Advertising restrictions on national radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,ban,,,,,,
SA_0000001506,National legislation to prevent illegal alcohol,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2341,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,SA_BEER,Beer,,,,,Yes,,,,,,
SA_0000001515,Advertising restrictions on the internet,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,voluntary/self-restricted,,,,,,
SA_0000001513,Advertising restrictions on billboards,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,voluntary/self-restricted,,,,,,
SA_0000001513,Advertising restrictions on billboards,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,voluntary/self-restricted,,,,,,
SA_0000001511,Advertising restrictions in print media,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,ban,,,,,,
SA_0000001526,Off-premise sales restrictions on hours,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1402,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,SA_BEER,Beer,,,,,Yes,,,,,,
SA_0000001527,Off-premise sales restrictions on places,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1403,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,SA_SPIRITS,Spirits,,,,,Yes,,,,,,
SA_0000001532,On-premise sales restrictions on hours,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1402,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,SA_BEER,Beer,,,,,Yes,,,,,,
SA_0000001531,On-premise sales restrictions on days,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1402,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,SA_WINE,Wine,,,,,Yes,,,,,,
SA_0000001539,"Restrictions on sales promotion from producers (parties, events)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1411,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,voluntary/self-restricted,,,,,,
SA_0000001538,Restrictions on sponsorship of youth events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1410,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,voluntary/self-restricted,,,,,,
SA_0000001540,Restrictions on sales promotion from retailers (sales below cost),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1411,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,SA_SPIRITS,Spirits,,,,,voluntary/self-restricted,,,,,,
SA_0000001537,Restrictions on sponsorship of sporting events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1410,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,partial restriction,,,,,,
SA_0000001538,Restrictions on sponsorship of youth events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1410,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,voluntary/self-restricted,,,,,,
SA_0000001538,Restrictions on sponsorship of youth events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1410,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,voluntary/self-restricted,,,,,,
SA_0000001550,Excise tax on alcoholic beverages,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1399,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,SA_BEER,Beer,,,,,Yes,,,,,,
SA_0000001549,Duty paid or excise stamp on alcohol container,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2349,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,SA_WINE,Wine,,,,,Yes,,,,,,
SA_0000001553,Restrictions on alcohol use in public places,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2352,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,,,,,,,,,,ban,,,,,,
